陕西品芸尚餐饮管理有限公司,今天,1633,19,送餐员/外卖骑手,7290-12120元/月,提供车住宿高薪招聘配送员,骑电动车 手机导航 包吃 包住 加班补助 饭补 0押金可预支工资 提供车+住宿 就近分配补贴奖励,招25人 学历不限 经验不限，可接收应届生,西安 - 新城 - 万寿路 西安新城地铁1号线长乐坡 查看地图,公司承诺】 公司承诺入职不收取任何费，工资每月20日发放，面试当天可以办理入职，住宿。一、 工作内容：骑手通过配送软件手机接单，品类包括附近美食、水果蔬菜、超市、鲜花、蛋糕、早午晚餐、下午茶、宵夜、饮料、甜点等，根拥订单信息到商家拿商品送至有户手中。二、 工作时间：上午10:00-14:00，下午17:00-21:00，工作8小时三、岗位基本要求 年龄18-50岁，身体健康四、薪资待遇︰1、工资按单提成，一单5--152、每天单量在40-7单，爆单较高100单月平均薪资7290-12120，多劳多得。五、福利补贴︰1、管住，配车。配的电动车可以保证24小时续航更换，承诺无需任何押金，更没有分期买车，大家避免上当受骗；2、全勤奖+服务奖+新人奖励+车补+天气补贴+等级补贴+提供住宿（设施齐全).3、入职3个月以上且有一定的管理经验可申请储备干部、站长或城市经理等管理岗位。六、晋升路径;骑手—师傅骑手—配送站长—区域经理。
上海易即达网络科技有限公司（易即达（美团合作商））,今天,505,15,送餐员/外卖骑手,8000-10000元/月,8K提供车子住宿急招骑手,年底双薪 包住 交通补助 加班补助 五险一金,招5人 学历不限 经验不限,西安 - 新城 - 康复路 西安新城陕西省西安市新城区昆仑三十五街坊32号楼3单元103室 查看地图,职位描述：1、在站长的领导下，完成公司的配送工作并做好后勤保障服务。2、根据客户下单地址，保证客户订单安全、及时准确送达客户手中；3、复核订单数量，保障配送货物的准确性；4、保障配送过程中客户商品的安全、卫生、新鲜度等；5、保证骑行时准守交通规则，务必保障人身安全；任职要求：1、18-50周岁，男女不限，对服务行业充满热情；2、能熟练使用手机APP软件，会使用手机导航、会骑电动车、有良好的交通安全意识3、亲和力强、性格开朗、吃苦耐劳、人品端正、做事认真、有较强的抗压能力；4、严格遵守公司各项规章制度，爱岗敬业、时间观念强；==========福利待遇==========1、工资：底薪+绩效+高温补贴+冲单奖励+职级，计件工资，多劳多得，上不封顶。2、各类补贴：工龄津贴、职级津贴、夏季高温补贴、绩效奖金、单量阶梯奖金。注意：公司招聘，可提供附近房源，有意者可直接联系或投递简职位描述：1、在站长的领导下，完成公司的配送工作并做好后勤保障服务。2、根据客户下单地址，保证客户订单安全、及时准确送达客户手中；3、复核订单数量，保障配送货物的准确性；4、保障配送过程中客户商品的安全、卫生、新鲜度等；5、保证骑行时准守交通规则，务必保障人身安全；任职要求：1、18-50周岁，男女不限，对服务行业充满热情；2、能熟练使用手机APP软件，会使用手机导航、会骑电动车、有良好的交通安全意识3、亲和力强、性格开朗、吃苦耐劳、人品端正、做事认真、有较强的抗压能力；4、严格遵守公司各项规章制度，爱岗敬业、时间观念强；==========福利待遇==========1、工资：底薪+绩效+高温补贴+冲单奖励+职级，综合薪资，计件工资，多劳多得，上不封顶。2、各类补贴：工龄津贴、职级津贴、夏季高温补贴、绩效奖金、单量阶梯奖金。
兰州三易网络科技开发有限公司（兰州三易（美团合作商））,今天,568,11,送餐员/外卖骑手,5500-9999元/月,高新雁塔急招送餐员,包住 全勤奖 新人冲单奖 高温奖,招30人 学历不限 经验不限，可接收应届生,西安 - 灞桥 - 红旗 西安灞桥十里铺街道咸宁东路363号信苑小区 查看地图,不收取任何手续费用、押金等，工资按时发放不会拖欠！工作内容：【招聘条件】1、18周岁-50周岁，品行端正，2、有无经验均可，要求会骑电动车，会使用智能手机，配送范围三公里，公司配有精确导航，不怕找不到路。3、薪资待遇，每天30到70单+6-8元/单+恶劣天气补助+冬季补助=月薪 6000-13000左右.（多劳多得，接单越多提成越高，五星好评，另有平台大额单，远距离单补助)公司派单，单量充足…（配送范围3公里之内，新人入职有老员工带。只要愿意干、只要肯吃苦、肯定让你挣到钱）正常干 5000元左右稍微努力 6000元左右使劲干 8000以上不封顶【任职资格】1、有无经验均可，只要你会骑电动车，会用智能手机2、学历不是你的硬指标3、有良好的服务意识、综合素质4、能吃苦耐劳、有强烈的企图心工作时间：9:00-14:00 17:00-21:00（其他时间自由休息，或自由加班，加班另有加班补助）【工作内容】根据订单地址把外卖准时完好的送达客户手中，工作轻松、上手快，所有入职新员工公司会派专人进行培训！【其他】吃饭一骑手在站点合作商家吃饭有半价优惠或打5-7折，花的少，吃得饱住宿一一站点为骑手提供宿舍，当天入住，基础设施齐全车辆一骑手可自带车辆，或公司提供的车辆，同时有车补工作地址:根据骑手个人意愿就近择优安排面试通过立即安排住宿上岗，欢迎有挣钱欲望的小伙伴加入。温馨提示：公司提供车辆、住宿。【面试通过当天可办理入职，第二天上班】
兰州三易网络科技开发有限公司（兰州三易（美团合作商））,今天,611,6,送餐员/外卖骑手,6000-10000元/月,站点直招0押金奖2千,包住 全勤奖 新人奖 高温奖冲单奖,招30人 学历不限 经验不限，可接收应届生,西安 - 长安 - 凤栖原 西安长安长兴路122号喜居园小区 查看地图,不收取任何手续费用、押金等，工资按时发放不会拖欠！工作内容：【招聘条件】1、18周岁-50周岁，品行端正，2、有无经验均可，要求会骑电动车，会使用智能手机，配送范围三公里，公司配有精确导航，不怕找不到路。3、薪资待遇，每天30到70单+6-8元/单+恶劣天气补助+冬季补助=月薪 6000-13000左右.（多劳多得，接单越多提成越高，五星好评，另有平台大额单，远距离单补助)公司派单，单量充足…（配送范围3公里之内，新人入职有老员工带。只要愿意干、只要肯吃苦、肯定让你挣到钱）正常干 5000元左右稍微努力 6000元左右使劲干 8000以上不封顶【任职资格】1、有无经验均可，只要你会骑电动车，会用智能手机2、学历不是你的硬指标3、有良好的服务意识、综合素质4、能吃苦耐劳、有强烈的企图心工作时间：9:00-14:00 17:00-21:00（其他时间自由休息，或自由加班，加班另有加班补助）【工作内容】根据订单地址把外卖准时完好的送达客户手中，工作轻松、上手快，所有入职新员工公司会派专人进行培训！【其他】吃饭一骑手在站点合作商家吃饭有半价优惠或打5-7折，花的少，吃得饱住宿一一站点为骑手提供宿舍，当天入住，基础设施齐全车辆一骑手可自带车辆，或公司提供的车辆，同时有车补工作地址:根据骑手个人意愿就近择优安排面试通过立即安排住宿上岗，欢迎有挣钱欲望的小伙伴加入。温馨提示：公司提供车辆、住宿。【面试通过当天可办理入职，第二天上班】
西安博耀星辉企业管理咨询有限公司,今天,41,0,送餐员/外卖骑手,8970-14852元/月,聘送餐员福利多月入1万+,话补 包住 交通补助 加班补助 高温补贴 距离补贴 大额补贴,招26人 学历不限 经验不限，可接收应届生,西安 - 新城 - 韩森寨 西安新城幸福中路37号秦川社区22街坊 查看地图,工作内容：职位要求：工作时间：不收取任何手续费用、押金等，工资按时发放不会拖欠！公司提供车辆、住宿。【面试通过当天可办理入职，第二天上班】【招聘条件】1、18周岁-50周岁，品行端正，2、有无经验均可，要求会骑电动车，会使用智能手机，配送范围三公里，公司配有精确导航，不怕找不到路。3、薪资待遇，每天30到70单+6-8元/单+恶略天气补助+冬季补助=月薪 6000-13000左右.（多劳多得，接单越多提成越高，五星好评，另有平台大额单，远距离单补助)公司会定期组织员工团建，过节过生日公司会安排对员工关怀送礼品，定期评选优秀员工，跑单王等多项现金奖励，表现突出者有机会晋升为公司管理层，保证公平透明公证的原则进行评选，只要你肯干肯努力加入我们不管学历都会给你展现自我的平台，体现自身价值，找到属于你的自信公司派单，单量充足…（配送范围3公里之内，新人入职有老员工带。只要愿意干、只要肯吃苦、肯定让你挣到钱）正常干 5000元左右稍微努力 6000元左右使劲干 8000以上不封顶【任职资格】1、有无经验均可，只要你会骑电动车，会用智能手机（我们只看你是否有意愿）2、学历不是你的硬指标（我们只看能力，只认付出）3、有良好的服务意识、综合素质（相信自己！）4、能吃苦耐劳、有强烈的企图心（目标需要靠自己的付出去实现）赶快来吧！我们一起干！努力就有机会，拼搏定能成功！工作时间：9:00-14:00 17:00-21:00（其他时间自由休息，或自由加班，加班另有加班补助）【工作内容】根据订单地址把外卖准时完好的送达客户手中，工作轻松、上手快，所有入职新员工公司会派专人进行培训！【其他】吃饭一骑手在站点合作商家吃饭有半价优惠或打5-7折，花的少，吃得饱住宿一一站点为骑手提供宿舍，当天入住，基础设施齐全车辆一骑手可自带车辆，或公司提供的车辆，同时有车补工作地址:根据骑手个人意愿就近择优安排面试通过立即安排住宿上岗，欢迎有挣钱欲望的小伙伴加入。
西咸新区新威沃网络科技有限公司（新威沃（美团合作商））,今天,40,0,送餐员/外卖骑手,7685-12583元/月,骑车随便逛，工资秒到账,月结工资 不需要 美团 熟练驾驶电动 公司提供车 话补 包住 交通补助 加班补助 包吃 年底双薪 饭补 0元入职 最高2K新人奖 可预支工资,招10人 学历不限 经验不限，可接收应届生,西安 - 雁塔 - 小寨 西安雁塔西安市雁塔区小寨 查看地图,【任职资格】1.年龄18-50岁，男女不限，学历不限2.没有犯罪记录3.会骑电动车、会用导航【招聘职位】诚聘外卖送餐员，面试通过次日可上岗。【工作亮点】系统自动派单，多劳多得，综合薪资7685——12583【工作地点】全西安就近安排站点【工作时间】10：00-14：00 17：00-21：00，其他时间自由安排，每月休4天，可调休、多劳多得、时间自由分配。【工资待遇】：底薪3000-3500，平均每天40--70单，每单5-15元，单量提成+福利津贴（远距离补贴、夜班补贴、高低温补贴等）。【福利待遇】：公司提供车，提供住宿，入职就办理保险。【岗位职责】：负责以站点为中心3公里以内订单配送，入职有老骑手教。面试合格当天办理入职，直接电话联系优先安排面试！想了解更多可以打电话咨询！！！
苏州蓝黄配科技有限公司,今天,10,0,送餐员/外卖骑手,8165-11875元/月,送餐员8K+补贴+可预支,包住 交通补助 加班补助 包吃 五险一金 全勤奖 冲单奖 夜宵补贴,招11人 学历不限 经验不限，可接收应届生,西安 - 未央 - 太元路 西安未央太元路万达广场12号 查看地图,本公司为直接招聘！工资准时发放，可投递简历！！薪资待遇：一、单价：5元-8元/单，综合工资8000元到12000元，多劳多得的二、福利：新人奖500+全勤奖每月300+高温补贴4500左右，正常干7000---9000元/月，努力干9000---11000元/月，使劲干11000以上（不封顶）一、工作内容：骑手通过配送系统线上按单，品类包括附近美食、水果蔬菜、超市、鲜花、蛋糕、早午晚餐、下午茶、宵夜、饮料、甜点等据订单信息到商家拿商品送至客户手中二、工作时间：上午10：00-14：00，下午17：00-21：00，其他时间可休息或接单，三、岗位要求：年龄18-45周岁，身体健康五、宿舍环境小区房，2-3人一间，设备齐全（空调，洗衣机，热水器）六·派单问题系统派单，3公里范围，公平公正，不用担心没有单！自动调度订单，接单后按照订单信息上门取餐送餐。有车辆可自带，无车辆公司可以提供。意向可投递简历，看到会及时回复的！
北京亨昆科技有限公司,今天,271,4,送餐员/外卖骑手,6000-9999元/月,急招外卖暑假工,月结工资 不需要 美团 熟练驾驶电动 公司提供车 健康证 加班补助 包住,招50人 学历不限 经验不限，可接收应届生,西安 - 雁塔 - 西影路 西安雁塔雁塔区西影路19号 查看地图,新年快乐，兔年大吉！本招聘是在站点面试，公司直招！面试合格，当天办理入职手续！当天可提供住宿！岗位职责：1、根据手机软件提供的地址，准时并快速将餐品送达客户手中。2、配送区域是方圆3公里。工作自由、单量多，提成高。入职新员工有人带、有人教。。外卖行业是凭个人能力吃饭的行业，只要你自己认真努力，工资丰厚！任职资格：1、年龄18~45周岁（年龄未满18周岁或者45周岁生日已过的不能办理入职手续）。2、熟练使用智能手机，会使用手机地图。3、脸上脖子上无大面积纹身，无犯罪史，无。福利待遇：每月工资=单量提成+全勤奖+年终奖+恶劣天气补助+各种补贴。轻松干：月薪4000元以上正常干：月薪6000元以上努力干：月薪8000元以上公司为每一位离开家的伙伴提供温馨的宿舍， 提供外卖箱，工作服，头盔。培训！是免费的。晋升！不是靠关系的。入职后，公司会为每一位骑手买两份保险，工伤险和意外险，对每一位骑手都有双重的安全保障。公司会不定期举行聚餐狂欢，这就是你的第二个家！工作时间：早上9点半-14点，下午17点-21点。（14点到17点期间可以休息，也可接单，可自己选择。两个饭点高峰期必须在职，其余时间自愿跑单或者休息，工作时间自由。）每月休假2天。晋升路径：骑手—组长—副站长—站长—城市负责人。本岗位属公司总站点直招，面试成功之后可全西安就近分配！如有意向，欢迎各位小伙伴打电话预约后前来面试，在这里你可以靠你勤劳的双腿、你的勤奋，来成就你的高薪梦，我们这个大家庭期待您的加入！不诚意者勿扰！打酱油者勿扰！
陕西忆嘉餐饮管理服务有限公司,今天,1789,31,送餐员/外卖骑手,7000-10000元/月,奶茶店急招配车管住配送员,包住 加班补助 就近分配 公司提供电动车 可预支工资,招12人 学历不限 经验不限，可接收应届生,西安 - 莲湖 - 大唐西市 西安莲湖西安市莲湖区大唐西市118号 查看地图,公司直招，0元入职，不交任何费用1.职业要求：18-50岁，会使用智能手机，会骑电瓶车，无案底记录2.工作内容：利用智能手机接单，在 时间内到餐厅取餐品送到 地点，工作内容简单有趣，简单易学，快速上手。3.薪资待遇：1.底薪+提成+各种奖励 +各种补贴+全勤+保险2. 综合月薪7000-10000，工作自由，多劳多得，福利多多！3. 配送范围：站点周围3公里，不熟悉路线的有老员工带！
西咸新区新威沃网络科技有限公司（新威沃（美团合作商））,今天,62,1,送餐员/外卖骑手,7800-11800元/月,外卖送餐员1w+补贴,骑电动车 会地图导航 话补 包住 交通补助 加班补助 饭补 年底双薪 0押金离家近 8小时工作制 提供车和住宿,招18人 学历不限 经验不限，可接收应届生,西安 - 碑林 - 体育场 西安碑林西安碑林区体育场 查看地图,工作内容：【任职资格】1.年龄18-50岁，男女不限，学历不限。2.没有犯罪记录。3.会骑电动车、会用导航。【招聘职位】诚聘外卖送餐员，面试通过次日可上岗。【工作亮点】系统自动派单，多劳多得，正常跑7800+，白天加班跑10000+，夜宵拼命跑11800+【工作地点】全西安就近安排站点【工作时间】10：00-14：00 17：00-21：00，其他时间自由安排，每月休4天，可调休、多劳多得、时间自由分配。【工资待遇】：底薪2500-3400，平均每天60单，每单5-15元，单量提成+福利津贴（远距离补贴、夜班补贴、高温补贴等）+新人奖励。【福利待遇】：公司提供车，提供住宿，入职就办理保险。【岗位职责】：负责以站点为中心3公里以内订单配送，入职有老骑手教。【升职空间】骑手——组长——副站长——站长——城市经理给自己一个尝试的机会，展现出一个不一样的你！大专及以上学历也可以直接应聘储备干部！面试合格当天办理入职，直接电话联系优先安排面试！想了解更多可以打电话咨询！！！
陕西品芸尚餐饮管理有限公司,今天,87,2,送餐员/外卖骑手,7200-13100元/月,钟楼急招送餐员0押金,美团 包吃 加班补助 饭补 包住 交通补助 就近分配就近安排 0押金可预支 提供住宿提供车,招20人 学历不限 经验不限，可接收应届生,西安 - 莲湖 - 红庙坡 西安莲湖兴中路与星火路交叉口西50米老城根商业广场东门 查看地图,【任职资格】1.年龄18-50岁，男女不限，学历不限。2.没有犯罪记录。3.会骑电动车、会用导航。【招聘职位】诚聘外卖送餐员，面试通过次日可上岗。【工作亮点】系统自动派单，多劳多得，正常跑7100+，白天加班跑13100+，【工作地点】全西安就近安排站点【工作时间】10：00-14：00 17：00-21：00，其他时间自由安排，每月休4天，可调休、多劳多得、时间自由分配。【工资待遇】：底薪2500-3400，平均每天50单，每单5-15元，单量提成+福利津贴（远距离补贴、夜班补贴、重量补贴、天气补贴等）+【福利待遇】：公司提供车，提供住宿，入职就办理保险。【岗位职责】：负责以站点为中心3公里以内订单配送，入职有老骑手教。【升职空间】骑手——组长——副站长——站长——城市经理给自己一个尝试的机会，展现出一个不一样的你！大专及以上学历也可以直接应聘储备干部！面试合格当天办理入职，直接电话联系优先安排面试！想了解更多可以打电话咨询！！！
商丘小袋鼠餐饮配送有限公司,今天,9,1,送餐员/外卖骑手,8430-10680元/月,急招外卖员+补贴+高薪,月结工资 健康证 包住 交通补助 话补 房补 包吃 0元入职 全勤奖 冲单奖,招13人 学历不限 经验不限，可接收应届生,西安 - 新城 - 胡家庙 西安新城长缨西路1号万和城购物中心 查看地图,本信息直招，不收任何费用。面试通过，当天办理入职. 有意向请投递简历！看到会及时回复！！！薪资待遇：1.工资是按单提成，平均每单在5-8元左右.月薪8000到11000元2.福利补贴：全勤奖+好评补贴+工龄奖+恶劣天气补贴+高温补贴。。。。。。基本提成+绩效+满勤奖+优质服务奖（额外老员工奖+站点冲单奖+恶劣天气贡献奖）底薪绩效+提成每单（5-8元不等）+优质服务奖（100-500元）（根据各个站点实际情况）综合工资8000-11000！！上不封顶，多劳多得。3.提供住宿（2-3人一间，有空调、洗衣机），购买万商业险。4.自己有车就自带车，如果没有的话公司可提供配车，可免费提供外卖箱头盔。）5.工作时间：早10点-14点 晚17点-21点，每日工作八小时左右夜宵单时间晚上21点--23点（加班采取个人自愿）6，公司系统派单！只要你不怕吃苦，只要你能跑！不怕我们没有单，送餐范围2-3公里内，路不熟有老师傅带着熟悉商家路线和APP导航!岗位基本要求：一、有无经验均可（我们只看你是否有意愿）二、学历不是你的硬指标（我们只看能力，只认付出）三、吃苦耐劳、有强烈的征服欲（目标需要靠自己的付出去实现）四、年龄18-45周岁，身体健康，会骑电动车会用导航晋升路径：骑士—副站长—站长—区经理—合伙人有意向请投递简历，收到会及时回复！！！
北京亨昆科技有限公司,今天,115,1,送餐员/外卖骑手,6000-9000元/月,骑车送餐轻松赚钱,日结工资 不需要 美团 熟练驾驶电动 公司提供车 健康证 加班补助 包住,招50人 学历不限 经验不限,西安 - 碑林 - 南稍门 西安碑林南稍门城南草场坡甲字 查看地图,新年快乐，兔年大吉！本招聘是在站点面试，公司直招！面试合格，当天办理入职手续！当天可提供住宿！岗位职责：1、根据手机软件提供的地址，准时并快速将餐品送达客户手中。2、配送区域是方圆3公里。工作自由、单量多，提成高。入职新员工有人带、有人教。。外卖行业是凭个人能力吃饭的行业，只要你自己认真努力，工资丰厚！任职资格：1、年龄18~45周岁（年龄未满18周岁或者45周岁生日已过的不能办理入职手续）。2、熟练使用智能手机，会使用手机地图。3、脸上脖子上无大面积纹身，无犯罪史，无。福利待遇：每月工资=单量提成+全勤奖+年终奖+恶劣天气补助+各种补贴。轻松干：月薪4000元以上正常干：月薪6000元以上努力干：月薪8000元以上公司为每一位离开家的伙伴提供温馨的宿舍， 提供外卖箱，工作服，头盔。培训！是免费的。晋升！不是靠关系的。入职后，公司会为每一位骑手买两份保险，工伤险和意外险，对每一位骑手都有双重的安全保障。公司会不定期举行聚餐狂欢，这就是你的第二个家！工作时间：早上9点半-14点，下午17点-21点。（14点到17点期间可以休息，也可接单，可自己选择。两个饭点高峰期必须在职，其余时间自愿跑单或者休息，工作时间自由。）每月休假2天。晋升路径：骑手—组长—副站长—站长—城市负责人。本岗位属公司总站点直招，面试成功之后可全西安就近分配！如有意向，欢迎各位小伙伴打电话预约后前来面试，在这里你可以靠你勤劳的双腿、你的勤奋，来成就你的高薪梦，我们这个大家庭期待您的加入！不诚意者勿扰！打酱油者勿扰！
苏州小袋鼠配送有限公司,今天,17,0,送餐员/外卖骑手,7521-12000元/月,招外卖员新人补贴1.1w,包住 包吃 五险一金 交通补助 加班补助 新人奖金 工龄奖 特殊天气补贴,招6人 学历不限 经验不限，可接收应届生,西安 - 雁塔 - 大雁塔 西安雁塔曲江创新创业园翠华里32号 查看地图,有意向请投递简历，收到会及时回复！！！！公司直招不存在收费，工资每月按时发放，可以预支，面试当天可以办理入职、住宿:站点新人入职奖励。一、薪资待遇:1、工资按单提成，一单5-7元2、每天单量在40-60单，爆单较高120单，月平均薪资7000-12000，多劳多得。二、福利补贴:全勤奖+服务奖+新人奖励+天气补贴+等级补贴+提供住宿(设施齐全)。没车站点提供车辆，有单独充电的锂电池，可以保证24小时续航更换，承诺无需任何押金。三、工作内容:通过配送系统线上按单，品类包括附近美食、水果蔬菜、超市、鲜花、蛋糕、早午晚餐、下午茶、宵夜、饮料、甜点等据订单信息到商家拿商品送至客户手中四、工作时间:上午10:00-14:00，下午17:00-21:00工作8小时。五、岗位基本要求:年龄18-45岁，身体健康，，有健康证。期待您的加入，欢迎投递简历有意向请投递简历，收到会及时回复！！！！
西安博耀星辉企业管理咨询有限公司,今天,51,0,送餐员/外卖骑手,8420-14560元/月,只要不怕苦送餐开路虎,话补 包住 交通补助 加班补助 高温补贴 距离补贴 大额补贴,招34人 学历不限 经验不限，可接收应届生,西安 - 灞桥 - 席王 西安灞桥柳烟路浅水湾普华浅水湾3期 查看地图,不收取任何手续费用、押金等，工资按时发放不会拖欠！公司提供车辆、住宿。【面试通过当天可办理入职，第二天上班】【招聘条件】1、18周岁-50周岁，品行端正，2、有无经验均可，要求会骑电动车，会使用智能手机，配送范围三公里，公司配有精确导航，不怕找不到路。3、薪资待遇，每天30到70单+6-8元/单+恶略天气补助+冬季补助=月薪 6000-13000左右.（多劳多得，接单越多提成越高，五星好评，另有平台大额单，远距离单补助)公司会定期组织员工团建，过节过生日公司会安排对员工关怀送礼品，定期评选优秀员工，跑单王等多项现金奖励，表现突出者有机会晋升为公司管理层，保证公平透明公证的原则进行评选，只要你肯干肯努力加入我们不管学历都会给你展现自我的平台，体现自身价值，找到属于你的自信公司派单，单量充足…（配送范围3公里之内，新人入职有老员工带。只要愿意干、只要肯吃苦、肯定让你挣到钱）正常干 5000元左右稍微努力 6000元左右使劲干 8000以上不封顶【任职资格】1、有无经验均可，只要你会骑电动车，会用智能手机（我们只看你是否有意愿）2、学历不是你的硬指标（我们只看能力，只认付出）3、有良好的服务意识、综合素质（相信自己！）4、能吃苦耐劳、有强烈的企图心（目标需要靠自己的付出去实现）赶快来吧！我们一起干！努力就有机会，拼搏定能成功！工作时间：9:00-14:00 17:00-21:00（其他时间自由休息，或自由加班，加班另有加班补助）【工作内容】根据订单地址把外卖准时完好的送达客户手中，工作轻松、上手快，所有入职新员工公司会派专人进行培训！【其他】吃饭一骑手在站点合作商家吃饭有半价优惠或打5-7折，花的少，吃得饱住宿一一站点为骑手提供宿舍，当天入住，基础设施齐全车辆一骑手可自带车辆，或公司提供的车辆，同时有车补工作地址:根据骑手个人意愿就近择优安排面试通过立即安排住宿上岗，欢迎有挣钱欲望的小伙伴加入。
苏州小袋鼠配送有限公司,今天,3,0,送餐员/外卖骑手,7985-12935元/月,站点直聘送餐员月入9k,包住 五险一金 交通补助 加班补助 房补 高温补贴 全勤奖 冲单奖,招8人 学历不限 经验不限，可接收应届生,西安 - 未央 - 太元路 西安未央未央区凤城一路22号 查看地图,本公司为直接招聘！工资准时发放，可投递简历！！当天可安排住宿入职！！！！薪资待遇：一、工资：5-7元/单二、福利：新人奖500+全勤奖每月300+夏季高温补贴4500左右，正常干7000---9000元/月，努力干9000---11000元/月，使劲干11000以上一、工作内容：骑手通过配送系统线上按单，品类包括附近美食、水果蔬菜、超市、鲜花、蛋糕、早午晚餐、下午茶、宵夜、饮料、甜点等据订单信息到商家拿商品送至客户手中二、工作时间：上午10：00-14：00，下午17：00-21：00，其他时间可休息或接单，三、岗位要求：年龄18-55周岁，，身体健康五、宿舍环境小区房，2-3人一间，设备齐全（空调，洗衣机，热水器）六·派单问题系统派单，公平公正，不用担心没有单！自动调度订单，接单后按照订单信息上门取餐送餐
苏州蓝黄配科技有限公司,今天,7,0,送餐员/外卖骑手,8728-12767元/月,外卖员+单多价高+高薪,加班补助 交通补助 话补 全勤奖,招12人 学历不限 经验不限，可接收应届生,西安 - 未央 - 大明宫 西安未央问学路269号西派国际 查看地图,有意向欢迎投递咨询，收到会及时回复！!站点急招送餐员，月工资8000-12000元计件提成单价6-8一单，每天平均50单一天，有老师傅教学，半天就学会。路线熟正常每天50-80单多劳多得，雨季、假期容易爆单，单量增加，只要你付出肯定就会有收获。福利待遇：1、公司提供住宿，生活用品需要自带。2、公司统一为员工购买保险，骑手不用出任何费用。3、晋升机制：骑手一组长一储备站长一站长一区域经理一城市经理。4、住宿环境：2-3人一间，空调，洗衣机，淋浴间…等。福利津贴：全勤奖＋服务奖＋车补＋餐补＋话补＋高温补贴＋高峰补贴＋冬季补贴。工资每月均可达到12000以上！工资完全取决于你自己，多劳多得，肯努力收入不会低！面试通过，当天可根据应聘者情况就近分配站点，简单易操作，刚入职员工有老骑手带领熟悉路线（一周后就是老员工）。温馨提示：本信息站点直招，有车可自带车入职，没车公司可配车辆，不受任何费用。站点面试，站点都是老乡！公司双份保险，直招入职！!!有意向欢迎投递咨询，收到会及时回复！!有意向欢迎投递咨询，收到会及时回复！!站点急招送餐员，月工资8000-12000元计件提成单价6-8一单，每天平均50单一天，有老师傅教学，半天就学会。路线熟正常每天50-80单多劳多得，雨季、假期容易爆单，单量增加，只要你付出肯定就会有收获。福利待遇：1、公司提供住宿，生活用品需要自带。2、公司统一为员工购买保险，骑手不用出任何费用。3、晋升机制：骑手一组长一储备站长一站长一区域经理一城市经理。4、住宿环境：2-3人一间，空调，洗衣机，淋浴间…等。福利津贴：全勤奖＋服务奖＋车补＋餐补＋话补＋高温补贴＋高峰补贴＋冬季补贴。工资每月均可达到12000以上！工资完全取决于你自己，多劳多得，肯努力收入不会低！面试通过，当天可根据应聘者情况就近分配站点，简单易操作，刚入职员工有老骑手带领熟悉路线（一周后就是老员工）。温馨提示：本信息站点直招，有车可自带车入职，没车公司可配车辆，不受任何费用。站点面试，站点都是老乡！公司双份保险，直招入职！!!有意向欢迎投递咨询，收到会及时回复！!
苏州快乐送外卖配送有限公司,今天,8,0,送餐员/外卖骑手,7690-10860元/月,送餐员入职0费用+车住吃,年底双薪 交通补助 加班补助 房补 话补 饭补 高温补 冲单奖 重量补,招7人 学历不限 经验不限,西安 - 未央 - 辛家庙 西安未央太和路99号长安易居长安易居16号楼外卖站点 查看地图,有意者请投简历，，本招聘是站点直招非中介，不收取任何押金费用，进厂不如送外卖月入过万每月薪资：7690-10860元，单价5-8元岗位福利：包住，年底双薪，交通补助，加班补助，饭补，话补，房补薪资福利：1、有车自带，没车公司可提供电动车2、有员工宿舍。3、购买保险、4、补贴：骑手生日会、高峰补贴、恶劣天气补贴等其它补贴工作时间：10:00-14：00，17：00-21：00 其他时间段可自由安排（全天有单可接）晋升渠道：骑手——组长——副站长——站长——区域经理站点直招，凡是不在站点面试的均为中介招聘（非中介，站点直招！！！）岗位职责：1、及时接收客户外卖订单；2、准时配送客户外卖订单；3、系统自动派单，日均40-60单。任职要求：1、18-45岁内，男女不限，身体健康！骑手吃苦肯干月入过万2、经验不限，学历不限，赚钱欲望强！3、会骑电动车。4、能识别导航（不熟悉路线，外卖软件自带导航）。有意者请投简历，，，有意者请投简历，
